Parameter,Value
level_inf,0
level_sup,1.2
inter,False
step,0.1
lim_inf,-4
lim_sup,4
step_domain,800
dna_length,10
input_size,1
hidden_size,12
output_size,1
epochs,50
lr,0.01
seed,20
pop_size,1200
N_gens,50
set_k,12
cross_method,Crossover_prof
one_point,2
length_per,10
mut_method,Flip_Bit_Mutation
hm_flip,2
hm_swap,2
likely_per,60
mut_per,60
cross_per,1080
Generation,Individual,Genome,Score
24,1174,[1.1 0.4 1.  0.7 0.1 0.  0.7 0.3 1.1 0.7],0.5737648010253906
24,1175,[1.1 0.4 1.  0.7 0.1 0.  0.7 0.3 1.1 0.1],0.5741551220417023
24,1176,[1.1 0.  1.  0.7 0.1 0.  0.7 0.3 1.1 0.1],0.5741564929485321
24,1177,[1.1 0.4 1.  0.7 0.1 0.  0.7 0.3 1.1 0.1],0.5742003321647644
24,1178,[1.1 0.4 1.  0.7 0.1 0.  0.7 0.3 1.1 0.1],0.5742059648036957
24,1179,[1.1 0.4 1.  0.7 0.1 0.  0.7 0.3 1.1 0.1],0.574213832616806
24,1180,[1.1 0.4 1.  0.7 0.1 0.  0.7 0.3 1.1 0.1],0.5742340683937073
24,1181,[1.1 0.4 1.  0.7 0.1 0.  0.7 0.3 1.1 0.1],0.5742816925048828
24,1182,[1.1 0.4 1.  0.7 0.1 0.  0.7 0.3 1.1 0.1],0.5744050443172455
24,1183,[1.1 0.  0.6 0.  1.1 0.  1.  0.9 1.1 1. ],0.5916334390640259
24,1184,[1.1 0.5 0.5 0.4 0.5 0.1 1.  0.9 0.9 0.3],0.5937877595424652
24,1185,[0.1 0.  0.  1.  0.  0.4 1.  0.9 1.1 1. ],0.6229074895381927
24,1186,[0.1 0.  0.  1.  0.  0.4 1.  0.9 1.1 1. ],0.6230286657810211
24,1187,[0.1 0.  0.  1.  0.  0.4 1.  0.9 1.1 1. ],0.6230978071689606
24,1188,[0.2 0.  0.  1.  0.1 1.1 0.5 1.1 1.1 1. ],0.6259511709213257
24,1189,[0.1 0.  0.  1.  0.  0.4 1.  0.6 1.1 1. ],0.6303144097328186
24,1190,[0.6 0.1 0.5 1.  0.5 0.9 1.1 0.9 0.4 0. ],0.6627896428108215
24,1191,[0.6 0.1 0.  0.7 0.5 0.9 1.1 0.9 0.4 0. ],0.7455569505691528
24,1192,[0.2 0.1 0.5 0.7 0.5 0.9 1.1 0.9 0.4 0. ],0.7661754190921783
24,1193,[0.6 0.1 0.5 0.7 0.5 0.9 1.1 0.9 0.4 0. ],0.7664666771888733
24,1194,[0.6 0.1 0.5 0.7 0.5 0.9 1.1 0.9 0.4 1. ],0.7665041089057922
24,1195,[0.6 0.1 0.5 0.7 0.5 0.9 1.1 0.9 0.4 0. ],0.7668382227420807
24,1196,[0.6 0.  0.5 0.7 0.5 0.9 1.1 0.9 0.4 0. ],0.7668679654598236
24,1197,[0.6 0.1 0.5 0.7 0.5 0.9 1.1 0.9 1.1 0. ],0.7677360773086548
24,1198,[0.6 0.1 0.5 0.7 0.5 0.9 1.1 0.9 1.1 0. ],0.7678973376750946
24,1199,[0.1 0.  0.  0.  0.  0.4 1.  0.9 1.1 1. ],0.884841114282608
25,0,[1.1 0.5 0.5 1.  1.  0.7 1.  0.9 0.9 0.3],0.0005649565428029746
25,1,[1.1 0.  0.  1.  0.9 0.  0.  0.6 1.1 1. ],0.0005847080610692501
25,2,[1.1 0.  0.  1.  0.9 0.  0.  0.6 1.1 1. ],0.0005847080610692501
25,3,[1.1 0.  0.  1.  0.9 0.  0.  0.6 1.1 1. ],0.0005847080610692501
25,4,[0.  0.  0.  1.  1.1 0.  0.5 0.2 0.8 0. ],0.0006448157073464245
25,5,[0.3 0.1 0.  1.  0.  0.4 1.  0.9 1.1 1. ],0.0006834913219790906
25,6,[0.4 0.  0.1 1.  1.1 0.5 0.  0.9 1.1 1. ],0.0007880779448896646
25,7,[0.4 0.  0.1 1.  1.1 0.5 0.  0.9 1.1 1. ],0.0007880779448896646
25,8,[1.1 0.  0.  1.  1.1 0.  0.  0.9 0.3 0.6],0.0010162370163016021
25,9,[1.1 0.  0.3 1.  1.1 0.  0.1 1.1 1.1 0.7],0.0010617160005494952
25,10,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.0010722213773988187
25,11,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.0010722213773988187
25,12,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.0010722213773988187
25,13,[1.1 0.  0.  1.  1.1 0.  0.  0.4 0.7 1. ],0.0012367850285954773
25,14,[0.7 0.7 0.  1.  1.1 0.  0.  0.9 1.1 0.3],0.001237988006323576
25,15,[0.4 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.1],0.0012466309126466513
25,16,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0012754289200529456
25,17,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0012754289200529456
25,18,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0012763527338393033
25,19,[1.1 0.  0.  0.6 1.1 0.3 0.3 0.4 1.1 1. ],0.001339506939984858
25,20,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0015823402791284025
25,21,[1.1 0.  0.2 1.  1.1 0.3 0.3 0.5 1.1 1. ],0.0016157850623130798
25,22,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0016389316879212856
25,23,[1.1 0.  0.  1.  0.9 0.  0.  0.9 1.1 0.9],0.001661888265516609
25,24,[1.  0.  0.  1.  1.1 0.  0.  0.9 0.  1. ],0.001669445657171309
25,25,[1.1 0.  0.  1.  0.4 0.  0.  0.9 1.  1. ],0.0016942828078754246
25,26,[1.1 0.  0.  1.  1.1 0.  0.7 0.9 1.1 0.2],0.0017033452168107033
25,27,[1.1 0.  0.  1.  1.1 0.  0.2 0.5 1.1 0.4],0.001756715471856296
25,28,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0017619975842535496
25,29,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.001784723368473351
25,30,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.0022709426702931523
25,31,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.002271096804179251
25,32,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.0022713151993229985
25,33,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.002271563746035099
25,34,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.9],0.0022719018161296844
25,35,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022721445420756936
25,36,[1.1 0.  0.  1.  1.1 0.3 0.  0.9 1.1 0.6],0.002272183424793184
25,37,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.002272284938953817
25,38,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022723186993971467
25,39,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.002272334648296237
25,40,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022724090376868844
25,41,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022724095033481717
25,42,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022724237060174346
25,43,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.002272489946335554
25,44,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022725319722667336
25,45,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022725474555045366
25,46,[1.1 0.  0.  1.  1.1 0.1 0.9 0.9 1.1 1. ],0.002272572135552764
25,47,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.002272599609568715
25,48,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022726310417056084
25,49,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.002272683777846396
25,50,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022727694595232606
25,51,[1.1 0.  0.  1.  1.1 0.  0.  0.9 0.7 0.3],0.0022729341872036457
25,52,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022731050848960876
25,53,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022731671342626214
25,54,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022733084624633193
25,55,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.002273331396281719
25,56,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022736992686986923
25,57,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.002273711026646197
25,58,[1.1 0.  0.7 1.  1.1 0.7 0.  0.9 1.1 1. ],0.002274278667755425
25,59,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0. ],0.0022777215344831347
25,60,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010024279821664095
25,61,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010024570859968662
25,62,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010028946213424206
25,63,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1.1],0.010029109194874763
25,64,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010029343888163567
25,65,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010029502213001251
25,66,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010030049365013838
25,67,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010030099656432867
25,68,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010030497331172228
25,69,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010030851233750582
25,70,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010030854493379593
25,71,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010031411424279213
25,72,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010031533893197775
25,73,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01003157114610076
25,74,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.9],0.010031662881374359
25,75,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010032323654741049
25,76,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010032449383288622
25,77,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010032452642917633
25,78,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010032496880739927
25,79,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010032497346401215
25,80,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010032851714640856
25,81,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010033315047621727
25,82,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.3],0.010033834725618362
25,83,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01003402192145586
25,84,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010034062899649143
25,85,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010034106206148863
25,86,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010034198872745037
25,87,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010034255217760801
25,88,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010034293867647648
25,89,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010034365113824606
25,90,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010034536011517048
25,91,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010034885257482529
25,92,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010034951847046614
25,93,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01003495417535305
25,94,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010035376530140638
25,95,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010035546496510506
25,96,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010035569779574871
25,97,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010035715065896511
25,98,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010035826358944178
25,99,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01003602147102356
25,100,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01003603870049119
25,101,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010036087594926357
25,102,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010036529041826725
25,103,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010036815889179707
25,104,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.8],0.010036817286163568
25,105,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010037224739789963
25,106,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010037248954176903
25,107,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010037314146757126
25,108,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010037331376224756
25,109,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010037377011030912
25,110,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01003744127228856
25,111,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01003753999248147
25,112,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010037639178335667
25,113,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010037696920335293
25,114,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010037863627076149
25,115,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010037865024060011
25,116,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010037896689027548
25,117,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010038046631962061
25,118,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010038114618510008
25,119,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.01003818679600954
25,120,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010038353502750397
25,121,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01003841171041131
25,122,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01003844104707241
25,123,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010038607753813267
25,124,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010038625914603472
25,125,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01003870740532875
25,126,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010038725100457668
25,127,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010038848500698805
25,128,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010038939770311117
25,129,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010038958862423897
25,130,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010038960725069046
25,131,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010038997512310743
25,132,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010039009153842926
25,133,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010039117187261581
25,134,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010039186105132103
25,135,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010039401706308126
25,136,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010039416141808033
25,137,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010039431974291801
25,138,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010039524640887976
25,139,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010039525106549263
25,140,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01003955490887165
25,141,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010039592161774635
25,142,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010039623361080885
25,143,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010039669927209616
25,144,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010039699263870716
25,145,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010039813816547394
25,146,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010039929766207933
25,147,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010040109511464834
25,148,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010040116962045431
25,149,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010040182620286942
25,150,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010040218010544777
25,151,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.9],0.010040481109172106
25,152,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010040660854429007
25,153,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010040870867669582
25,154,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010041032452136278
25,155,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010041145142167807
25,156,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1.1],0.010041190311312675
25,157,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.3],0.010041218716651201
25,158,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010041309520602226
25,159,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010041319765150547
25,160,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010041418485343456
25,161,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010041455272585154
25,162,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010041535831987858
25,163,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010041539091616869
25,164,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010041589383035898
25,165,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010041766334325075
25,166,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010041784029453993
25,167,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010041792877018452
25,168,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010041896253824234
25,169,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010041935835033655
25,170,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1.1],0.010041956789791584
25,171,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010041993111371994
25,172,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010042039211839437
25,173,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010042081587016582
25,174,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01004208717495203
25,175,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010042133275419474
25,176,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.9],0.010042207781225443
25,177,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010042315814644098
25,178,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01004232931882143
25,179,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010042360983788967
25,180,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.01004258543252945
25,181,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010042674839496613
25,182,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010042684152722359
25,183,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010042842477560043
25,184,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010042865294963121
25,185,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010042924899607897
25,186,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010042983572930098
25,187,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010043059475719929
25,188,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010043262969702482
25,189,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010043311398476362
25,190,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010043377056717873
25,191,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010043450631201267
25,192,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.01004353677853942
25,193,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010043615940958261
25,194,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010043639224022627
25,195,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010043652262538671
25,196,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010043700691312551
25,197,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010043869260698557
25,198,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01004389626905322
25,199,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01004401221871376
25,200,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010044052731245756
25,201,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010044331196695566
25,202,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010044476483017206
25,203,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.3],0.010044544003903866
25,204,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010044605005532503
25,205,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010044621303677559
25,206,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01004465389996767
25,207,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010044724214822054
25,208,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045020841062069
25,209,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01004504133015871
25,210,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045106057077646
25,211,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045214090496302
25,212,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045286733657122
25,213,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010045291855931282
25,214,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045303031802177
25,215,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045564733445644
25,216,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01004562247544527
25,217,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045626200735569
25,218,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045661125332117
25,219,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045670438557863
25,220,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045749135315418
25,221,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045750066637993
25,222,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045771021395922
25,223,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045790113508701
25,224,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01004580408334732
25,225,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045814327895641
25,226,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045852977782488
25,227,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045914445072412
25,228,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045935865491629
25,229,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045945178717375
25,230,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010045950300991535
25,231,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010046110954135656
25,232,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010046121198683977
25,233,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010046165436506271
25,234,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010046213399618864
25,235,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010046252980828285
25,236,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010046280920505524
25,237,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010046339128166437
25,238,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010046402458101511
25,239,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010046433191746473
25,240,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010046483017504215
25,241,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010046500246971846
25,242,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010046597104519606
25,243,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010046634823083878
25,244,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010046677198261023
25,245,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010046702343970537
25,246,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.01004671910777688
25,247,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010046854615211487
25,248,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010046937502920628
25,249,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010047006886452436
25,250,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.8],0.010047061368823051
